ticker,mcap_usd,price,name
SVCO,235675447.0,6.96,Silvaco Group Inc. Common Stock
KLTR,234166127.0,1.53,Kaltura Inc. Common Stock
FTF,233947115.0,5.79,Franklin Limited Duration Income Trust Common Shares of Bene
FF,233449351.0,5.32,FutureFuel Corp.  Common shares
MRBK,233332179.0,19.56,Meridian Corporation Common Stock
FCNCO,233214221.0,20.65,First Citizens BancShares Inc. 5.625% Non-Cumulative Perpetu
BETR,232732593.0,12.25,Better Home & Finance Holding Company Class A Common Stock
QMLS,232704951.0,7.08,QumulusAI Inc. Common Stock
ECC,232337467.0,3.83,Eagle Point Credit Company Common Share of Beneficial Intere
LIEN,232313606.0,10.18,Chicago Atlantic BDC Inc. Common Stock
BGIN,231928679.0,2.05,Bgin Blockchain Limited Class A Ordinary Shares
FORR,231704630.0,12.17,Forrester Research Inc. Common Stock
VUZI,231294990.0,2.74,Vuzix Corporation Common Stock
RGCO,231105752.0,22.18,RGC Resources Inc. Common Stock
FC,230959703.0,20.45,Franklin Covey Company Common Stock
TROO,230882714.0,1.89,TROOPS Inc. Ordinary Shares 
HDSN,230603149.0,5.48,Hudson Technologies Inc. Common Stock
CMTV,230001041.0,41.06,Community Bancorp. Common Stock
RDNW,229775308.0,5.89,RideNow Group Inc. Class B Common Stock
LOVE,229676778.0,15.69,The Lovesac Company Common Stock
RICK,229564335.0,30.03,RCI Hospitality Holdings Inc. Common Stock
TBCH,229423398.0,12.81,Turtle Beach Corporation Common Stock
ZJYL,229022856.0,2.92,JIN MEDICAL INTERNATIONAL LTD. Class A Ordinary Shares
SIDU,227888576.0,2.25,Sidus Space Inc. Class A Common Stock
PEPG,227517513.0,3.29,PepGen Inc. Common Stock
GSIT,227136607.0,5.91,GSI Technology Common Stock
BMEZ,226794636.0,17.01,BlackRock Health Sciences Term Trust Common Shares of Benefi
EFSI,226503146.0,41.85,Eagle Financial Services Inc Common Stock
OPBK,226079791.0,15.14,OP Bancorp Common Stock
IMPP,226068290.0,5.0,Imperial Petroleum Inc. Common Shares
KROS,226029943.0,11.4,Keros Therapeutics Inc. Common Stock
UTMD,225891887.0,70.95,Utah Medical Products Inc. Common Stock
FCNCP,225184813.0,19.94,First Citizens BancShares Inc. Depositary Shares
TNXP,225107190.0,13.12,Tonix Pharmaceuticals Holding Corp. Common Stock
IMUX,224997261.0,16.49,Immunic Inc. Common Stock
ALOT,224607910.0,28.99,AstroNova Inc. Common Stock
HITI,224139586.0,2.55,High Tide Inc. Common Shares
CMT,223880560.0,25.3,Core Molding Technologies Inc Common Stock
ZSQR,223396673.0,4.21,Z Squared Inc. Common Stock
CFBK,222842809.0,34.73,CF Bankshares Inc. Common Stock
EICA,222212754.0,24.95,Eagle Point Income Company 5.00% Series A Term Preferred Sha
PPIH,222156993.0,27.34,Perma-Pipe International Holdings Inc. Common Stock
STIM,222114902.0,2.92,Neuronetics Inc. Common Stock
CEPL,221758805.0,6.8,Capstone Energy Plus Inc. Common Stock
SPOK,221104708.0,10.57,Spok Holdings Inc. Common Stock
BRCC,221003827.0,8.83,BRC Inc. Class A Common Stock
NGEN,220806213.0,2.08,NervGen Pharma Corp. Common stock
MFM,220765702.0,5.36,Aberdeen Municipal Income Fund Common Shares of Beneficial I
MPAA,220193197.0,11.63,Motorcar Parts  of America Inc. Common Stock
ORMP,220050003.0,5.29,Oramed Pharmaceuticals Inc. Common Stock
CRBP,220007208.0,11.38,Corbus Pharmaceuticals Holdings Inc. Common Stock
INBKZ,219657100.0,25.21,First Internet Bancorp 6.0% Fixed-to-Floating Rate Subordina
ABOS,218759787.0,3.02,Acumen Pharmaceuticals Inc. Common Stock
ORGO,218746732.0,1.7,Organogenesis Holdings Inc. Class A Common Stock
NBP,218648306.0,1.9,NovaBridge Biosciences American Depositary Shares
SIGA,218423137.0,3.04,SIGA Technologies Inc. Common Stock
TPVG,217389921.0,5.34,TriplePoint Venture Growth BDC Corp. Common Stock
ANTX,216983363.0,5.75,AN2 Therapeutics Inc. Common Stock
HKD,215740390.0,1.71,AMTD Digital Inc. American Depositary Shares (every five of 
ESOA,215700132.0,11.56,Energy Services of America Corporation Common Stock
LCUT,215175505.0,9.36,Lifetime Brands Inc. Common Stock
CXDO,214154408.0,6.44,Crexendo Inc. Common Stock
VYGR,214122369.0,3.48,Voyager Therapeutics Inc. Common Stock
DERM,213940914.0,7.58,Journey Medical Corporation Common Stock
CURV,212973615.0,2.14,Torrid Holdings Inc. Common Stock
MITT,212129178.0,6.67,TPG Mortgage Investment Trust Inc. Common Stock
OWLS,211183052.0,5.58,OBOOK Holdings Inc. Class A Common Shares
OVBC,210817295.0,44.75,Ohio Valley Banc Corp. Common Stock
JELD,210401201.0,2.42,JELD-WEN Holding Inc. Common Stock
TORO,210120726.0,6.08,Toro Corp. Common Stock
FJET,210084793.0,3.82,Starfighters Space Inc. Common Stock
VTN,209476223.0,10.75,Invesco Trust for Investment Grade New York Municipals Commo
LX,209281108.0,1.27,LexinFintech Holdings Ltd. American Depositary Shares
IPHA,209151796.0,2.23,Innate Pharma S.A. ADS
CHRS,208560854.0,1.35,Coherus Oncology Inc. Common Stock
KGEI,208026961.0,5.82,Kolibri Global Energy Inc. Common stock
MINE,207457953.0,3.09,Mayfair Gold Corp. Common Shares
NUCL,207354384.0,7.01,Eagle Nuclear Energy Corp. Common stock
FCAP,206697825.0,61.8,First Capital Inc. Common Stock
PDEX,206571507.0,64.7,Pro-Dex Inc. Common Stock
QUIK,205708231.0,11.23,QuickLogic Corporation Common Stock
SHMD,205565022.0,3.13,SCHMID Group N.V. Class A Ordinary Shares
SRI,205364693.0,7.2,Stoneridge Inc. Common Stock
OSG,205209519.0,4.55,Octave Specialty Group Inc. Common Stock
ACOG,204241096.0,9.38,Alpha Cognition Inc. Common Stock
CHCI,202965732.0,19.74,Comstock Holding Companies Inc. Class A Common Stock
ALTG,201881269.0,6.18,Alta Equipment Group Inc. Class A Common Stock
CZWI,201593326.0,20.89,Citizens Community Bancorp Inc. Common Stock
MSLE,201556171.0,9.5,Satellos Bioscience Inc. Common Stock
ARMP,201526326.0,5.42,Armata Pharmaceuticals Inc. Common Stock
KTWO,201413658.0,10.05,K2 Capital Acquisition Corporation Class A Ordinary Share
ONEW,200987365.0,12.06,OneWater Marine Inc. Class A Common Stock
NIOBW,200910126.0,1.38,NioCorp Developments Ltd. Warrant
RBKB,200765803.0,12.84,Rhinebeck Bancorp Inc. Common Stock
CPSS,200027746.0,9.28,Consumer Portfolio Services Inc. Common Stock
PLG,199500775.0,1.56,Platinum Group Metals Ltd. Ordinary Shares (Canada)
EGAN,199287588.0,7.26,eGain Corporation Common Stock
KRRO,199237990.0,13.53,Korro Bio Inc. Common Stock
SSTK,198963278.0,5.38,Shutterstock Inc. Common Stock
BAFN,198715947.0,7.37,BayFirst Financial Corp. Common Stock
ACR,198558738.0,14.76,ACRES Commercial Realty Corp. Common Stock
XHG,198459515.0,3.85,XChange TEC.INC American Depositary Shares 
SND,198427605.0,4.68,Smart Sand Inc. Common Stock
CIA,198014552.0,3.91,Citizens Inc. Class A Common Stock ($1.00 Par)
ANGI,197914505.0,4.88,Angi Inc. Class A Common Stock
NEOV,197780510.0,3.36,NeoVolta Inc. Common Stock
SGC,197277216.0,12.37,Superior Group of Companies Inc. Common Stock
ETX,197180978.0,18.11,Eaton Vance Municipal Income 2028 Term Trust Common Shares o
STRW,196786970.0,13.9,Strawberry Fields REIT Inc. Common Stock
LARK,196620211.0,32.23,Landmark Bancorp Inc. Common Stock
AMWL,196281067.0,11.54,American Well Corporation Class A Common Stock
GDEV,196025281.0,10.8,GDEV Inc. Ordinary Shares
TAYD,195968036.0,60.77,Taylor Devices Inc. Common Stock
FT,195124025.0,7.76,Franklin Universal Trust Common Stock
AOMR,195004967.0,8.4,Angel Oak Mortgage REIT Inc. Common Stock
CUE,194395719.0,26.76,Cue Biopharma Inc. Common Stock
FINW,193652280.0,13.95,FinWise Bancorp Common Stock
PLX,193371941.0,2.4,Protalix BioTherapeutics Inc. (DE) Common Stock
VLN,193212105.0,1.83,Valens Semiconductor Ltd. Ordinary Shares
BRR,192645674.0,2.18,ProCap Financial Inc. Common Stock
AMPY,192565210.0,4.64,Amplify Energy Corp. Common Stock
UP,192261957.0,5.3,Wheels Up Experience Inc. Class A Common Stock
PERF,191475501.0,1.88,Perfect Corp. Class A Ordinary Share
UIS,191404382.0,2.62,Unisys Corporation New Common Stock
EVI,191054852.0,14.85,EVI Industries Inc.  Common Stock
OMSE,191019168.0,4.5,OMS Energy Technologies Inc. Ordinary Shares
OZ,190922531.0,48.29,Belpointe PREP LLC Class A Units
NKTX,190607894.0,2.66,Nkarta Inc. Common Stock
CMRC,190575679.0,2.3,Commerce.com Inc. Series 1 Common Stock
CBFV,190559400.0,37.5,CB Financial Services Inc. Common Stock
CNXU,190519310.0,7.12,Conexeu Sciences Inc. Common Stock
GPJA,190509981.0,20.57,Georgia Power Company Series 2017A 5.00% Junior Subordinated
DHX,190197952.0,4.38,DHI Group Inc. Common Stock
JRVR,190084028.0,4.11,James River Group Holdings Inc. Common Stock
HNVR,190073123.0,26.94,Hanover Bancorp Inc. Common Stock
WW,189976440.0,19.0,WW International Inc.  Common Stock
AIRS,189970876.0,2.63,AirSculpt Technologies Inc. Common Stock
WHG,189336136.0,19.84,Westwood Holdings Group Inc Common Stock
CRNT,188950660.0,2.07,Ceragon Networks Ltd. Ordinary Shares
ESP,188862923.0,63.04,Espey Mfg. & Electronics Corp. Common Stock
FNWD,188637242.0,43.53,Finward Bancorp Common Stock
LEE,185692727.0,8.33,Lee Enterprises Incorporated Common Stock
CNTN,185657571.0,2.33,Canton Strategic Holdings Inc. Common Stock
AP,185307830.0,8.97,Ampco-Pittsburgh Corporation Common Stock
MNSBP,184435868.0,25.9,MainStreet Bancshares Inc. Depositary Shares
TOYO,184377966.0,4.83,TOYO Co. Ltd Ordinary Shares
ANNA,183400256.0,2.74,AleAnna Inc. Class A Common Stock
EAF,183166991.0,7.02,GrafTech International Ltd. Common Stock
CDXS,182874628.0,1.67,Codexis Inc. Common Stock
RRGB,182232169.0,9.64,Red Robin Gourmet Burgers Inc. Common Stock
CRBU,181716735.0,1.7,Caribou Biosciences Inc. Common Stock
MRT,181550152.0,2.11,Marti Technologies Inc. Class A Ordinary Shares
RVII,180800000.0,22.6,Robinhood Ventures Fund II Common Shares of Beneficial Inter
ECBK,180739366.0,20.68,ECB Bancorp Inc. Common Stock
BVFL,180720336.0,21.34,BV Financial Inc. Common Stock
RTB,180005486.0,12.85,RTB Digital Inc. Common Stock
EBMT,179700123.0,22.56,Eagle Bancorp Montana Inc. Common Stock
XGN,179509762.0,7.41,Exagen Inc. Common Stock
OGI,178373219.0,1.26,Organigram Global Inc. Common Shares
MNSB,177314792.0,24.9,MainStreet Bancshares Inc. Common Stock
EPSN,177160107.0,5.85,Epsilon Energy Ltd. Common Share
SPRB,177096968.0,61.62,Spruce Biosciences Inc. Common Stock
LFCR,176773790.0,4.67,Lifecore Biomedical Inc. Common Stock
ATOM,175608189.0,4.5,Atomera Incorporated Common Stock
CYPH,174578299.0,1.62,Cypherpunk Technologies Inc. Common Stock
DOUG,174509708.0,1.92,Douglas Elliman Inc. Common Stock
MRDN,174205336.0,13.75,Meridian Holdings Inc. Common Stock
SEVN,174116017.0,7.68,Seven Hills Realty Trust Common Stock
NLOP,173619478.0,11.72,Net Lease Office Properties Common Shares of Beneficial Inte
GRX,172980887.0,10.12,The Gabelli Healthcare & Wellness Trust Common Shares of Ben
GCTS,172903085.0,1.88,GCT Semiconductor Holding Inc. Common Stock
DAVA,172761778.0,3.18,Endava plc American Depositary Shares (each representing one
SHIM,172577061.0,4.17,Shimmick Corporation Common Stock
RDCM,171327541.0,10.27,Radcom Ltd. Ordinary Shares
CSHRW,171314272.0,1.3,CoinShares PLC Warrants
GNT,171080718.0,9.26,GAMCO Natural Resources Gold & Income Trust
MENS,171062251.0,2.25,Jyong Biotech Ltd. Ordinary Shares
WALD,171039214.0,1.33,Waldencast plc Class A Ordinary Share
FBYDW,170975540.0,1.41,Falcon's Beyond Global Inc. Warrants
PED,170389364.0,12.82,Pedevco Corp. Common Stock
SBFG,169205964.0,27.06,SB Financial Group Inc. Common Stock
TONX,168520286.0,3.06,TON Strategy Company Common Stock
MOLN,168425122.0,4.49,Molecular Partners AG American Depositary Shares
MPV,168201271.0,15.87,Barings Participation Investors Common Stock
DOMO,168185847.0,3.73,Domo Inc. Class B Common Stock
SKYX,167257278.0,1.24,SKYX Platforms Corp. Common Stock
CTW,167232000.0,2.68,CTW Class A Ordinary Shares
EARN,166762826.0,4.44,Ellington Credit Company Common Shares of Beneficial Interes
MDWD,166348932.0,12.88,MediWound Ltd. Ordinary Shares
BZUN,165375267.0,2.85,Baozun Inc. American Depositary Shares
NYXH,164119417.0,1.64,Nyxoah SA Ordinary Shares
BSET,163554701.0,18.89,Bassett Furniture Industries Incorporated Common Stock
ONL,163433106.0,2.87,Orion Properties Inc. Common Stock
FOCL,163246583.0,4.35,EDAP TMS S.A. American Depositary Shares
COOK,162604797.0,58.11,Traeger Inc. Common Stock
ENGS,162524190.0,3.0,Energys Group Limited Ordinary Shares
FIRY,161900783.0,9.74,Firy Inc. Class A Common Stock
GRO,161679621.0,2.61,Brazil Potash Corp. Common Shares
GSIW,161650101.0,15.09,Garden Stage Limited Class A Ordinary Shares
HTLM,161437500.0,1.8,HomesToLife Ltd Ordinary Shares
CURI,161399436.0,2.72,CuriosityStream Inc. Class A Common Stock
BIPI,159496227.0,16.83,BIP Bermuda Holdings I Limited 5.125% Perpetual Subordinated
PIM,159298234.0,3.17,Franklin Master Intermediate Income Trust Shares of Benefici
SITC,159000277.0,3.03,SITE Centers Corp. Common Stock
SRBK,158506217.0,19.98,SR Bancorp Inc. Common stock
CAAS,158396186.0,5.25,China Automotive Systems Inc. Ordinary Share
DPRO,157990000.0,4.27,Draganfly Inc. Common Shares
LFMD,157616737.0,3.27,LifeMD Inc. Common Stock
INSE,157491273.0,5.97,Inspired Entertainment Inc. Common Stock
USDE,157005670.0,5.78,StablecoinX Inc. Class A Common Stock
BCBP,156761779.0,8.66,BCB Bancorp Inc. (NJ) Common Stock
KZIA,155634364.0,13.62,Kazia Therapeutics Limited American Depositary Shares
ZENA,155074824.0,1.8,ZenaTech Inc. Common Stock
EML,154591065.0,25.69,Eastern Company (The) Common Stock
CHPT,153572952.0,5.93,ChargePoint Holdings Inc. Common Stock
OKUR,153481011.0,3.79,OnKure Therapeutics Inc. Class A Common Stock
UNCY,153203914.0,5.5,Unicycive Therapeutics Inc. Common Stock
GHI,152920690.0,6.49,Greystone Housing Impact Investors LP Beneficial Unit Certif
NINE,152752391.0,10.95,Nine Energy Service Inc. Common Stock
HDRN,152650028.0,2.13,Hadron Energy Inc. Common Stock  
NEN,152611713.0,55.01,New England Realty Associates Limited Partnership Class A De
NIPG,152536389.0,17.9,NIP Group Inc. American Depositary Shares
NIU,151773830.0,1.94,Niu Technologies American Depositary Shares
EDRY,151197865.0,52.31,EuroDry Ltd. Common Shares 
TUSK,151120617.0,3.14,Mammoth Energy Services Inc. Common Stock
PAL,151064990.0,5.38,Proficient Auto Logistics Inc. Common Stock
DIBS,150596513.0,4.48,1stdibs.com Inc. Common Stock
WHF,150550062.0,7.01,WhiteHorse Finance Inc. Common Stock
NRXP,150019833.0,3.46,NRX Pharmaceuticals Inc. Common Stock
CNTB,149563984.0,2.38,Connect Biopharma Holdings Limited Ordinary Shares
ELME,149281243.0,1.68,Elme Communities Common Stock
INTT,149163891.0,11.63,inTest Corporation Common Stock
CABO,148940531.0,26.25,Cable One Inc. Common Stock
BMHL,148527256.0,5.82,Bluemount Holdings Limited Class B Ordinary Shares
LENZ,148297735.0,4.72,LENZ Therapeutics Inc. Common Stock
AARD,148269832.0,6.78,Aardvark Therapeutics Inc. Common Stock
OWLT,148153902.0,5.07,Owlet Inc. Class A Common Stock
PLBY,148058341.0,1.24,Playboy Inc. Common Stock
ZJK,147941173.0,2.3,ZJK Industrial Co. Ltd. Class A Ordinary Shares
HOFT,146892064.0,13.68,Hooker Furnishings Corporation Common Stock
HURC,146882983.0,22.68,Hurco Companies Inc. Common Stock
GGZ,146653615.0,16.53,Gabelli Global Small and Mid Cap Value Trust (The) Common Sh
OXSQ,146482574.0,1.36,Oxford Square Capital Corp. Common Stock
CITR,146372046.0,6.49,CitroTech Inc. Common Stock
KRMD,146364929.0,3.17,KORU Medical Systems Inc. Common Stock (DE)
BANX,146101017.0,20.57,ArrowMark Financial Corp. Common Stock
HOVNP,146077825.0,19.45,Hovnanian Enterprises Inc Dep Shr Srs A Pfd
TRAK,145388520.0,8.0,ReposiTrak Inc. Common Stock
RGP,145352102.0,4.22,Resources Connection Inc. Common Stock
INGN,145164703.0,5.47,Inogen Inc Common Stock
OPRX,144660104.0,7.68,OptimizeRx Corporation Common Stock
SMID,144550514.0,27.25,Smith-Midland Corporation Common Stock
PAAC,144380660.0,9.98,Proem Acquisition Corp I Ordinary Shares
CLAR,143963463.0,3.76,Clarus Corporation Common Stock
INDP,143901710.0,1.08,Indaptus Therapeutics Inc. Common Stock
NXG,143744699.0,55.25,NXG NextGen Infrastructure Income Fund Common Shares of Bene
IMDX,143495985.0,4.38,Insight Molecular Diagnostics Inc. Common Stock
AIFU,143029351.0,23.16,AIFU Inc. Class A Ordinary Share
ANTA,142128000.0,3.78,Antalpha Platform Holding Company Class A Ordinary Shares
MIST,141927697.0,1.14,Milestone Pharmaceuticals Inc. Common Shares
DFDV,141814889.0,4.58,DeFi Development Corp. Common Stock
DLTH,141367704.0,3.72,Duluth Holdings Inc. Class B Common Stock
STXS,141194889.0,1.41,Stereotaxis Inc. Common Stock
BOOM,140910910.0,6.86,DMC Global Inc. Common Stock
TLSA,140621340.0,1.1,Tiziana Life Sciences Ltd. Common Shares
JLHL,140595783.0,6.55,Julong Holding Limited Class A Ordinary Shares
UFI,139776150.0,7.52,Unifi Inc. New Common Stock
BHR,139762412.0,2.04,Braemar Hotels & Resorts Inc. Common Stock
FLX,139678128.0,1.91,BingEx Limited American Depositary Shares
KVHI,139503998.0,7.69,KVH Industries Inc. Common Stock
EQ,138229619.0,2.18,Equillium Inc. Common Stock
MED,137802164.0,12.32,MEDIFAST INC Common Stock
MXCT,137780285.0,1.33,MaxCyte Inc. Common Stock
LANV,136811629.0,1.09,Lanvin Group Holdings Limited Ordinary Shares
EP,136789452.0,3.29,Empire Petroleum Corporation Common Stock
VTVT,135975584.0,34.39,vTv Therapeutics Inc. Class A Common Stock
ACNT,135862551.0,15.08,Ascent Industries Co. Common Stock
AMTX,135678837.0,1.88,Aemetis Inc. (DE) Common Stock
WTF,135547296.0,2.81,Waton Financial Limited Ordinary Shares
VIVO,135492705.0,4.24,VivoPower PLC Class A Ordinary Shares
DLNG,135341081.0,3.72,Dynagas LNG Partners LP Common Units
FGBI,135124398.0,8.17,First Guaranty Bancshares Inc. Common Stock
LSBK,135085154.0,17.2,Lake Shore Bancorp Inc. Common Stock
HYNE,135056926.0,16.68,Hoyne Bancorp Inc. Common Stock
SJT,134699420.0,2.89,San Juan Basin Royalty Trust Common Stock
SIF,134463752.0,21.5,SIFCO Industries Inc. Common Stock
LGCY,134238123.0,10.61,Legacy Education Inc. Common Stock
ADCT,134051080.0,1.05,ADC Therapeutics SA Common Shares
USGO,133761968.0,9.53,U.S. GoldMining Inc. Common stock
AOUT,133138292.0,10.64,American Outdoor Brands Inc. Common Stock 
DMRC,132941571.0,5.92,Digimarc Corporation Common Stock
NRDY,132721787.0,10.39,Nerdy Inc. Class A Common Stock
BRLT,132369634.0,1.3,Brilliant Earth Group Inc. Class A Common Stock
FLYX,132369403.0,1.3,flyExclusive Inc. Class A Common Stock
PMN,132273472.0,14.75,ProMIS Neurosciences Inc. Common Shares (ON)
CPIX,131776426.0,8.79,Cumberland Pharmaceuticals Inc. Common Stock
AUC,131330936.0,6.8,ATIF Holdings Limited Ordinary Shares
PZG,131250103.0,1.53,Paramount Gold Nevada Corp. Common Stock
APYX,131216332.0,3.12,Apyx Medical Corporation Common Stock
HURA,131168496.0,2.06,TuHURA Biosciences Inc. Common Stock
DOYU,130976248.0,4.34,DouYu International Holdings Limited ADS
INO,130797860.0,1.26,Inovio Pharmaceuticals Inc. Common Stock
SANG,130785645.0,3.93,Sangoma Technologies Corporation Common Shares
QTRX,130055929.0,2.75,Quanterix Corporation Common Stock
BEBE,129214800.0,10.04,TGE Value Creative Solutions Corp Class A Ordinary Shares
CBUS,129164949.0,1.69,Cibus Inc. Class A Common Stock
RDZN,129025070.0,1.51,Roadzen Inc. Ordinary Shares
VANI,128990799.0,1.43,Vivani Medical Inc. Common Stock (DE)
TP,128586712.0,8.0,Ticketplus Ltd. Ordinary Shares
NAKA,128485691.0,7.18,Nakamoto Inc. Common Stock
FGNXP,128419491.0,25.2,FG Nexus Inc. 8.00% Cumulative Preferred Stock
NCSM,128417910.0,48.93,NCS Multistage Holdings Inc. Common Stock
JHS,127350748.0,10.93,John Hancock Income Securities Trust Common Stock
MGYR,126977384.0,19.67,Magyar Bancorp Inc. Common Stock
BDTX,126972781.0,2.21,Black Diamond Therapeutics Inc. Common Stock
ENGN,126945038.0,1.9,enGene Therapeutics Inc. Common Stock
INV,126918986.0,1.5,Innventure Inc. Common Stock
KULR,126576681.0,2.73,KULR Technology Group Inc. Common Stock
BNC,126535596.0,3.07,CEA Industries Inc. Common Stock
PNBK,126460443.0,1.06,Patriot National Bancorp Inc. Common Stock
FLNT,126453630.0,4.0,Fluent Inc. Common Stock
CVGI,125554987.0,3.09,Commercial Vehicle Group Inc. Common Stock
EPM,125285203.0,3.48,Evolution Petroleum Corporation Inc. Common Stock
HSDT,124544928.0,2.06,Solana Company Class A Common Stock (DE)
HOVR,124102262.0,1.86,New Horizon Aircraft Ltd. Class A Ordinary Share
AGPU,123909116.0,10.69,Axe Compute Inc. Common Stock
JFIN,123251780.0,2.36,Jiayin Group Inc. American Depositary Shares
QVCG,122625645.0,15.15,QVC Group Inc. Common Stock
RENT,122422534.0,3.65,Rent the Runway Inc. Class A Common Stock
BOTJ,122261226.0,26.91,Bank of the James Financial Group Inc. Common Stock
BMEA,122135291.0,1.69,Biomea Fusion Inc. Common Stock
WSBK,122025978.0,13.13,Winchester Bancorp Inc. Common Stock
AXR,121939042.0,22.9,AMREP Corporation Common Stock
BEEP,121810220.0,2.95,Mobile Infrastructure Corporation Common Stock
ANIX,121802566.0,3.58,Anixa Biosciences Inc. Common Stock
SFBC,121404233.0,47.27,Sound Financial Bancorp Inc. Common Stock
JYNT,121065398.0,8.56,The Joint Corp. Common Stock
HCAT,120982158.0,1.61,Health Catalyst Inc Common Stock
MX,120848467.0,3.31,Magnachip Semiconductor Corporation Common Stock
GNLX,120352591.0,2.66,Genelux Corporation Common Stock
CSTE,120328221.0,3.48,Caesarstone Ltd. Ordinary Shares
NICM,120118452.0,6.28,Nicola Mining Inc. American Depositary Shares
SAMG,119662447.0,10.1,Silvercrest Asset Management Group Inc. Class A Common Stock
BSBK,119583712.0,9.37,Bogota Financial Corp. Common Stock
AKA,119447532.0,10.87,a.k.a. Brands Holding Corp. Common Stock
SRG,119408167.0,2.12,Seritage Growth Properties Class A Common Stock
NTHI,118788552.0,4.58,NeOnc Technologies Holdings Inc. Common Stock
ZSTK,118717632.0,5.49,ZeroStack Corp. Common Stock
OCC,118283033.0,13.4,Optical Cable Corporation Common Stock
QUCY,118191471.0,1.41,Quantum Cyber N.V. Ordinary Shares
VENU,117738678.0,2.0,Venu Holding Corporation Common Stock
OPHC,117690648.0,9.32,OptimumBank Holdings Inc. Common Stock
STHO,117672183.0,9.74,Star Holdings Shares of Beneficial Interest
UNB,117563282.0,23.77,Union Bankshares Inc. Common Stock
CODA,117094227.0,10.38,Coda Octopus Group Inc. Common stock
HUHU,117016308.0,4.59,HUHUTECH International Group Inc. Ordinary Shares
COYA,116585510.0,4.97,Coya Therapeutics Inc. Common Stock
WSHP,116310876.0,4.85,WeShop Holdings Limited Class A Ordinary Shares
JHI,115821525.0,13.24,John Hancock Investors Trust Common Stock
RFIL,115782998.0,10.67,RF Industries Ltd. Common Stock
GLU,114991070.0,19.27,Gabelli Global Utility Common Shares of Beneficial Ownership
ATGL,114908250.0,6.98,Alpha Technology Group Limited Class A Ordinary Shares
PROV,114755230.0,18.35,Provident Financial Holdings Inc. Common Stock
LAKE,114482302.0,11.6,Lakeland Industries Inc. Common Stock
RFL,114399991.0,2.2,Rafael Holdings Inc. Class B Common Stock
AMCI,114314840.0,4.93,AMC Robotics Corporation Common Stock
TLYS,113721807.0,3.73,Tilly's Inc. Common Stock
GHG,113509491.0,1.12,GreenTree Hospitality Group Ltd. American depositary shares 
GGT,113447294.0,4.12,Gabelli Multi-Media Trust Inc. (The) Common Stock
SEER,112682051.0,2.04,Seer Inc. Class A Common Stock
SLNG,111670788.0,6.0,Stabilis Solutions Inc. Common Stock
KXIN,111588734.0,5.57,Kaixin Holdings Ordinary Shares
ULBI,110644106.0,6.64,Ultralife Corporation Common Stock
NCT,110527097.0,4.31,Intercont (Cayman) Limited Class A Ordinary shares
BYFC,110229115.0,11.88,Broadway Financial Corporation Class A Common Stock
BUDA,109958328.0,8.75,Buda Juice Inc. Common Stock
KEQU,109075580.0,38.0,Kewaunee Scientific Corporation Common Stock
LNSR,108729905.0,8.85,LENSAR Inc. Common Stock
CHMI,108440601.0,2.94,Cherry Hill Mortgage Investment Corporation Common Stock
WHLRD,108272432.0,35.06,Wheeler Real Estate Investment Trust Inc. Series D Cumulativ
YARW,108124713.0,40.5,Yarrow Bioscience Inc. Common Stock
TISI,107705412.0,23.5,Team Inc. Common Stock
DTCX,107584918.0,2.68,Datacentrex Inc. Common Stock
ZVIA,107510107.0,1.39,Zevia PBC Class A Common Stock
JXG,107332905.0,8.9,JX Luxventure Group Inc. Common Stock
TRT,106991297.0,10.58,Trio-Tech International Common Stock
AMPG,106956238.0,3.56,Amplitech Group Inc. Common Stock
TSQ,106837405.0,5.86,Townsquare Media Inc. Class A Common Stock
FNWB,106339856.0,11.18,First Northwest Bancorp Common Stock
SPAI,105683254.0,5.19,Safe Pro Group Inc. Common Stock
BWEN,104565589.0,4.42,Broadwind Inc. Common Stock
LUNG,104364294.0,2.43,Pulmonx Corporation Common Stock
PUSA,104271662.0,3.87,Aureus Greenway Holdings Inc. Common Stock
VATE,103814600.0,7.61,INNOVATE Corp. Common Stock
SUNS,103396260.0,7.65,Sunrise Realty Trust Inc. Common Stock
BNR,103354161.0,9.8,Burning Rock Biotech Limited American Depositary Shares
CCLD,103260077.0,2.43,CareCloud Inc. Common Stock
OESX,102968221.0,25.18,Orion Energy Systems Inc. Common Stock
ATLX,102790834.0,3.42,Atlas Lithium Corporation Common Stock
QXL,102447174.0,4.75,Quantum X Labs Inc. Common Stock
RPT,102364668.0,13.17,Rithm Property Trust Inc. Common stock
DWSN,102219567.0,3.29,Dawson Geophysical Company Common Stock
RVSB,102160312.0,5.12,Riverview Bancorp Inc Common Stock
PYPD,101965065.0,5.02,PolyPid Ltd. Ordinary Shares
HERE,101699230.0,1.87,Here Group Limited American Depositary Shares
PFX,101584960.0,52.6,PhenixFIN Corporation Common Stock
XHLD,101269281.0,8.46,TEN Holdings Inc. Common Stock
LPA,101202302.0,3.2,Logistic Properties of the Americas Ordinary Shares
PTHS,101071582.0,26.4,Pelthos Therapeutics Inc. Common Stock
MBOT,100941979.0,1.5,Microbot Medical Inc. Common Stock
GRWG,100753968.0,1.71,GrowGeneration Corp. Common Stock
PLYX,100688906.0,2.02,Polaryx Therapeutics Inc. Common Stock
BNAI,100190055.0,13.38,Brand Engagement Network Inc. Common Stock
